id	village	rus_village	village_altnames	lat	lon	coord_source	settlement_type	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	dialect_comment	villagelang_comment	manual
910	Koren-benoy	Корен-беной		43.089976	46.146151	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	500.471496582031	FALSE											Koren-benoy					chec1245	#996600	#996633			no
911	Ayti-mokhk	Айти-мохк		43.090278	46.346944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	503.870971679688	FALSE											Ayti-mokhk					chec1245	#996600	#996633			no
912	Shalazhi	Шалажи		43.092778	45.359722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	378.537322998047	FALSE	arsakhanov1969	37	Galanchozh	Галанчожский							Shalazhi					chec1245	#996600	#996633			no
913	Turty-khutor	Турты-хутор		43.093333	46.27	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	627.732971191406	FALSE											Turty-khutor					chec1245	#996600	#996633			no
914	Gekhi-chu	Гехи-чу		43.094444	45.412222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	378.334136962891	FALSE											Gekhi-chu					chec1245	#996600	#996633			no
915	Regita	Регита		43.095556	46.124722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	660.923095703125	FALSE											Regita					chec1245	#996600	#996633			no
916	Nozhay-yurt	Ножай-юрт		43.097222	46.379167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	473.164611816406	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Nozhay-yurt			Ploskost	plost1238	chec1245	#996600	#996633			no
917	Starye atagi	Старые атаги		43.1	45.738583	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	279.436096191406	FALSE											Starye atagi					chec1245	#996600	#996633			no
918	Bel'ty	Бельты		43.10407	46.168959	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	422.108825683594	FALSE											Bel'ty					chec1245	#996600	#996633			no
919	Yalkhoy-mokhk	Ялхой-мохк		43.107778	46.189722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	342.386199951172	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Yalkhoy-mokhk			Ploskost	plost1238	chec1245	#996600	#996633			no
920	Serzhen'-yurt	Сержень-юрт		43.109722	45.974167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	412.317993164062	FALSE											Serzhen'-yurt					chec1245	#996600	#996633			no
921	Khidi-khutor	Хиди-хутор		43.11	46.146944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	742.272399902344	FALSE											Khidi-khutor					chec1245	#996600	#996633			no
922	Devlatbi-hutor	Девлатби-хутор		43.110833	46.3	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	660.983215332031	FALSE											Devlatbi-hutor					chec1245	#996600	#996633			no
923	Dzhaglargi	Джагларги		43.111389	46.109167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	651.408020019531	FALSE											Dzhaglargi					chec1245	#996600	#996633			no
924	Shovkhal-berdy	Шовхал-берды		43.1125	46.319444	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	413.265411376953	FALSE											Shovkhal-berdy					chec1245	#996600	#996633			no
925	Betti-mokhk	Бетти-мохк		43.11527	46.33604	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	413.160308837891	FALSE											Betti-mokhk					chec1245	#996600	#996633			no
926	Niki-khita	Ники-хита		43.115634	46.069614	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	594.214233398438	FALSE											Niki-khita					chec1245	#996600	#996633			no
928	Usum-khutor	Усум-хутор		43.117337	46.16837	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	493.718444824219	FALSE											Usum-khutor					chec1245	#996600	#996633			no
929	Balansu	Балансу		43.120833	46.387778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	487.066070556641	FALSE											Balansu					chec1245	#996600	#996633			no
930	Gansolchu	Гансолчу		43.124492	46.2406	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	519.626281738281	FALSE											Gansolchu					chec1245	#996600	#996633			no
931	Beshil-irzu	Бешил-ирзу		43.124972	46.304227	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	743.820922851563	FALSE											Beshil-irzu					chec1245	#996600	#996633			no
932	Novye atagi	Новые атаги		43.127778	45.791111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	264.294464111328	FALSE											Novye atagi					chec1245	#996600	#996633			no
933	Yandi	Янди		43.128056	45.328889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	300.236724853516	FALSE											Yandi					chec1245	#996600	#996633			no
934	Urus-martan	Урус-мартан		43.129167	45.541667	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	236.51416015625	FALSE	korjakov2006	27	Lowland	Плоскостной	Urus-Martan	Урус-мартановский					Urus-martan			Ploskost	plost1238	chec1245	#996600	#996633			no
936	Akhkinchu-borzoy	Ахкинчу-борзой		43.13	46.195833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	404.704132080078	FALSE											Akhkinchu-borzoy					chec1245	#996600	#996633			no
937	Staryy achkhoy	Старый ачхой		43.130556	45.2975	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	290.351867675781	FALSE											Staryy achkhoy					chec1245	#996600	#996633			no
938	Novyy zamay-yurt	Новый замай-юрт		43.134106	46.358098	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	408.114959716797	FALSE											Novyy zamay-yurt					chec1245	#996600	#996633			no
941	Shali	Шали		43.14	45.903889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	228.425308227539	FALSE											Shali					chec1245	#996600	#996633			no
942	Sogunty	Согунты		43.141111	46.343889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	367.071899414062	FALSE											Sogunty					chec1245	#996600	#996633			no
943	Zamay-yurt	Замай-юрт		43.150833	46.378889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	349.267791748047	FALSE											Zamay-yurt					chec1245	#996600	#996633			no
944	Bamut	Бамут		43.1575	45.199722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	335.177124023437	FALSE	arsakhanov1969	37	Melkhi	Мелхинский							Bamut			Melkhin	melk1240	chec1245	#996600	#996633			no
945	Dzhigurty	Джигурты		43.16	46.176667	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	300.178924560547	FALSE											Dzhigurty					chec1245	#996600	#996633			no
946	Avtury	Автуры		43.160556	46.013889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	248.768981933594	FALSE											Avtury					chec1245	#996600	#996633			no
947	Gekhi	Гехи		43.161389	45.471111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	229	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Urus-Martan	Урус-мартановский					Gekhi			Ploskost	plost1238	chec1245	#996600	#996633			no
948	Meskety	Мескеты		43.161389	46.357778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	395.890869140625	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Meskety			Ploskost	plost1238	chec1245	#996600	#996633			no
950	Goyty	Гойты		43.164167	45.622222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	213	FALSE											Goyty					chec1245	#996600	#996633			no
951	Katyr-yurt	Катыр-юрт		43.168611	45.368056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	237.153549194336	FALSE											Katyr-yurt					chec1245	#996600	#996633			no
952	Galayty	Галайты		43.174167	46.388056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	281.111267089844	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Galayty			Ploskost	plost1238	chec1245	#996600	#996633			no
953	Valerik	Валерик		43.176389	45.404167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	225.82600402832	FALSE											Valerik					chec1245	#996600	#996633			no
954	Germenchuk	Герменчук		43.188889	45.924444	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	186.259872436523	FALSE											Germenchuk					chec1245	#996600	#996633			no
955	Achkhoy-martan	Ачхой-мартан		43.189167	45.284722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	248.783294677734	FALSE											Achkhoy-martan					chec1245	#996600	#996633			no
956	Chechen-aul	Чечен-аул		43.203333	45.783333	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	201.110534667969	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Shalin	Шалинский					Chechen-aul			Ploskost	plost1238	chec1245	#996600	#996633			no
957	Mayrtup	Майртуп		43.204167	46.131944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	189.874694824219	FALSE											Mayrtup					chec1245	#996600	#996633			no
958	Kurchaloy	Курчалой		43.204444	46.087778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	163.788696289063	FALSE											Kurchaloy					chec1245	#996600	#996633			no
959	Alleroy	Аллерой		43.213889	46.289722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	279.849792480469	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Alleroy			Ploskost	plost1238	chec1245	#996600	#996633			no
960	Geldagana	Гелдагана		43.215278	46.040278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	155.187026977539	FALSE											Geldagana					chec1245	#996600	#996633			no
961	Ishkhoy-yurt	Ишхой-юрт		43.215833	46.391111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	247.942749023438	FALSE											Ishkhoy-yurt					chec1245	#996600	#996633			no
962	Bachi-yurt	Бачи-юрт		43.216389	46.193889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	202.337875366211	FALSE	abdullaev1954	6-9									Bachi-yurt					chec1245	#996600	#996633			no
963	Shaami-yurt	Шаами-юрт		43.22	45.386389	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	186.225204467773	FALSE											Shaami-yurt					chec1245	#996600	#996633			no
964	Centaroy	Центарой		43.221944	46.245833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	223.649810791016	FALSE											Centaroy					chec1245	#996600	#996633			no
965	Gikalo	Гикало		43.229167	45.733611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	182.661636352539	FALSE											Gikalo					chec1245	#996600	#996633			no
966	Alkhan-yurt	Алхан-юрт		43.230833	45.565556	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	162.488571166992	FALSE	arsakhanov1969	37	Cheberloy	Чеберлоевский							Alkhan-yurt					chec1245	#996600	#996633			no
967	Khambi-irzi	Хамби-ирзи		43.234167	45.451667	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	171.680694580078	FALSE											Khambi-irzi					chec1245	#996600	#996633			no
968	Kulary	Кулары		43.238333	45.500278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	167.774826049805	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Urus-Martan	Урус-мартановский					Kulary			Ploskost	plost1238	chec1245	#996600	#996633			no
969	Coci-yurt	Цоци-юрт		43.238333	46.000556	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	135.936126708984	FALSE											Coci-yurt					chec1245	#996600	#996633			no
970	Krasnopartizanskiy	Краснопартизанский		43.243264	45.546768	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	161.01887512207	FALSE											Krasnopartizanskiy					chec1245	#996600	#996633			no
972	Gerzel'-aul	Герзель-аул		43.249167	46.3975	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	138.092254638672	FALSE											Gerzel'-aul					chec1245	#996600	#996633			no
973	Mesker-yurt	Мескер-юрт		43.251389	45.909444	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	132.599349975586	FALSE											Mesker-yurt					chec1245	#996600	#996633			no
974	Koshkel'dy	Кошкельды		43.253056	46.349167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	105.343200683594	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Koshkel'dy			Ploskost	plost1238	chec1245	#996600	#996633			no
975	Novyy sharoy	Новый шарой		43.254444	45.277778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	219.601211547852	FALSE	korjakov2006	map 8	Sharoy	Шароевский							Novyy sharoy					chec1245	#996600	#996633			no
976	Prigorodnoe	Пригородное		43.254444	45.756944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	163.057006835938	FALSE											Prigorodnoe					chec1245	#996600	#996633			no
977	Verkhniy Noyber	Верхний нойбер		43.255556	46.283056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	117.695541381836	FALSE											Verkhniy Noyber					chec1245	#996600	#996633			no
978	Alkhan-kala	Алхан-кала		43.260556	45.535278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	195.502136230469	FALSE											Alkhan-kala					chec1245	#996600	#996633			no
979	Zakan-yurt	Закан-юрт		43.263611	45.419167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	192.200225830078	FALSE	arsakhanov1969	37	Cheberloy	Чеберлоевский							Zakan-yurt					chec1245	#996600	#996633			no
980	Nizhniy noybera	Нижний нойбера		43.266667	46.278889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	74.7108764648438	FALSE											Nizhniy noybera					chec1245	#996600	#996633			no
981	Davydenko	Давыденко		43.271389	45.26	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	222.363632202148	FALSE											Davydenko					chec1245	#996600	#996633			no
982	Komsomol'skoe (Chechnya)	Комсомольское (Чечня)		43.271389	45.825556	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	137.472229003906	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Shalin	Шалинский					Komsomol'skoe (Chechnya)			Ploskost	plost1238	chec1245	#996600	#996633		Added republic for disambiguation.	yes
986	Ilaskhan-yurt	Иласхан-юрт		43.278889	46.098333	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	109.45043182373	FALSE											Ilaskhan-yurt					chec1245	#996600	#996633			no
987	Bil'toy-yurt	Бильтой-юрт		43.2825	46.295278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	44.4360198974609	FALSE											Bil'toy-yurt					chec1245	#996600	#996633			no
989	Gordali-yurt	Гордали-юрт		43.285278	46.315833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	52.2421569824219	FALSE											Gordali-yurt					chec1245	#996600	#996633			no
991	Samashki	Самашки		43.292222	45.303889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	219.570434570312	FALSE	arsakhanov1969	37	Cheberloy	Чеберлоевский							Samashki					chec1245	#996600	#996633			no
993	Argun	Аргун		43.294444	45.883889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	112.203247070313	FALSE											Argun					chec1245	#996600	#996633			no
995	Primykanie	Примыкание		43.302662	45.823233	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	112.933418273926	FALSE											Primykanie					chec1245	#996600	#996633			no
996	Centora-yurt	Центора-юрт		43.302778	45.828056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	113.716171264648	FALSE											Centora-yurt					chec1245	#996600	#996633			no
998	Novyy yengenoy	Новый йенгеной		43.308333	46.026111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	92.5870895385742	FALSE											Novyy yengenoy					chec1245	#996600	#996633			no
1000	Melchkhi	Мелчхи		43.310035	46.18759	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	40.5517845153809	FALSE											Melchkhi					chec1245	#996600	#996633			no
1002	Kadi-yurt	Кади-юрт		43.313889	46.311944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	44.8020095825195	FALSE											Kadi-yurt					chec1245	#996600	#996633			no
1003	Groznyy	Грозный		43.316667	45.7	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	122	FALSE	korjakov2006	27	Lowland	Плоскостной							Groznyy			Ploskost	plost1238	chec1245	#996600	#996633			no
1004	Dzhalka	Джалка		43.318889	45.993611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	82.7196884155273	FALSE											Dzhalka					chec1245	#996600	#996633			no
1005	Berkat-yurt	Беркат-юрт		43.323611	45.829722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	108.003997802734	FALSE											Berkat-yurt					chec1245	#996600	#996633			no
1006	Engel'-yurt	Энгель-юрт		43.326944	46.353889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	47	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Ichkerian	Ичкерийский					Engel'-yurt			Ploskost	plost1238	chec1245	#996600	#996633			no
1007	Shuani	Шуани		43.335556	46.193889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	34.5462455749512	FALSE											Shuani					chec1245	#996600	#996633			no
1010	Krasnostepnovskoe	Красностепновское		43.352778	45.446678	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	250.292846679688	FALSE											Krasnostepnovskoe					chec1245	#996600	#996633			no
1011	Gudermes	Гудермес		43.355278	46.099167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	56.0666160583496	FALSE											Gudermes					chec1245	#996600	#996633			no
1012	Il'inovskaya	Ильиновская		43.364167	45.95	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	111.638191223145	FALSE											Il'inovskaya					chec1245	#996600	#996633			no
1013	Petropavlovskaya	Петропавловская		43.386389	45.828889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	133.8515625	FALSE											Petropavlovskaya					chec1245	#996600	#996633			no
1014	Proletarskoe	Пролетарское		43.3875	45.597222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	148.880004882813	FALSE											Proletarskoe					chec1245	#996600	#996633			no
1015	Gunyushki	Гунюшки		43.393951	45.38172	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	206.856918334961	FALSE											Gunyushki					chec1245	#996600	#996633			no
1016	Darbankhi	Дарбанхи		43.3975	46.031944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	59.0992965698242	FALSE											Darbankhi					chec1245	#996600	#996633			no
1017	Kerla-yurt	Керла-юрт		43.399879	45.307771	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	238.843566894531	FALSE											Kerla-yurt					chec1245	#996600	#996633			no
1018	Pobedinskoe	Побединское		43.400833	45.433056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	197.071243286133	FALSE											Pobedinskoe					chec1245	#996600	#996633			no
1019	Pervomayskaya	Первомайская		43.401944	45.522778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	173.662261962891	FALSE											Pervomayskaya					chec1245	#996600	#996633			no
1020	Druzhba (Chechnya)	Дружба (Чечня)		43.403333	45.6575	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	187.238922119141	FALSE											Druzhba (Chechnya)					chec1245	#996600	#996633		Added republic for disambiguation.	yes
1021	Raduzhnoe	Радужное		43.404981	45.397468	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	200.230484008789	FALSE											Raduzhnoe					chec1245	#996600	#996633			no
1022	Dolinskiy	Долинский		43.405892	45.383715	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	225.967712402344	FALSE											Dolinskiy					chec1245	#996600	#996633			no
1023	Sadovoe (Chechnya)	Садовое (Чечня)		43.408459	45.595744	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	196.778289794922	FALSE											Sadovoe (Chechnya)					chec1245	#996600	#996633		Added republic for disambiguation.	yes
1024	Khangish-yurt	Хангиш-юрт		43.413056	46.236111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	26	FALSE											Khangish-yurt					chec1245	#996600	#996633			no
1025	Nagornoe	Нагорное		43.417064	45.1803	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	254.263275146484	FALSE											Nagornoe					chec1245	#996600	#996633			no
1026	Azamat-yurt	Азамат-юрт		43.418889	46.286111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	22.6367626190185	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Terek	Надтеречный					Azamat-yurt			Ploskost	plost1238	chec1245	#996600	#996633			no
1029	Goryacheistochnenskaya	Горячеисточненская		43.428611	45.774167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	150.39485168457	FALSE											Goryacheistochnenskaya					chec1245	#996600	#996633			no
1032	Tolstoy-yurt	Толстой-юрт		43.444444	45.778889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	123.321357727051	FALSE											Tolstoy-yurt					chec1245	#996600	#996633			no
1033	Chervlyonnaya-uzlovaya	Червлённая-узловая		43.446667	45.976944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	38.1595649719238	FALSE											Chervlyonnaya-uzlovaya					chec1245	#996600	#996633			no
1034	Bartkhoy	Бартхой		43.453913	45.230875	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	321.180206298828	FALSE											Bartkhoy					chec1245	#996600	#996633			no
1038	Staro-shhedrinskaya	Старо-щедринская		43.469722	46.106667	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	30	FALSE											Staro-shhedrinskaya					chec1245	#996600	#996633			no
1039	Paraboch	Парабоч		43.47266	46.294588	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	18.5973358154297	FALSE											Paraboch					chec1245	#996600	#996633			no
1040	Mayskiy	Майский		43.473425	45.12623	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	332.891845703125	FALSE											Mayskiy					chec1245	#996600	#996633			no
1041	Khar'kovskoe	Харьковское		43.476667	46.333889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	17.4305324554443	FALSE											Khar'kovskoe					chec1245	#996600	#996633			no
1042	Novo-shhedrinskaya	Ново-щедринская		43.485833	46.101389	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	31.8344783782959	FALSE											Novo-shhedrinskaya					chec1245	#996600	#996633			no
1043	Shelkozavodskaya	Шелкозаводская		43.491389	46.308056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	16.9263877868652	FALSE											Shelkozavodskaya					chec1245	#996600	#996633			no
1044	Chervlyonnaya	Червлённая		43.501389	45.883333	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	46.4895439147949	FALSE											Chervlyonnaya					chec1245	#996600	#996633			no
1045	Naberezhnyy	Набережный		43.506683	45.787822	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	54.3489456176758	FALSE											Naberezhnyy					chec1245	#996600	#996633			no
1046	Zebir-yurt	Зебир-юрт		43.508333	45.357778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	207.202575683594	FALSE											Zebir-yurt					chec1245	#996600	#996633			no
1047	Shelkovskaya	Шелковская		43.509167	46.327778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	13.9515800476074	FALSE											Shelkovskaya					chec1245	#996600	#996633			no
1048	Kobi	Коби		43.513056	46.244722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	18.4808444976807	FALSE											Kobi					chec1245	#996600	#996633			no
1049	Orlinoe	Орлиное		43.514868	45.109405	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	393.868927001953	FALSE											Orlinoe					chec1245	#996600	#996633			no
1050	Komarovo	Комарово		43.521389	45.0425	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	406.581390380859	FALSE											Komarovo					chec1245	#996600	#996633			no
1051	Pravoberezhnoe	Правобережное		43.524444	45.699722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	126.002899169922	FALSE	korjakov2006	map 8	Lowland	Плоскостной	Terek	Надтеречный					Pravoberezhnoe			Ploskost	plost1238	chec1245	#996600	#996633			no
1052	Grebenskaya	Гребенская		43.526667	46.369167	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	11.6985292434692	FALSE											Grebenskaya					chec1245	#996600	#996633			no
1053	Gazgorodok	Газгородок		43.529071	45.69083	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	134.101516723633	FALSE											Gazgorodok					chec1245	#996600	#996633			no
1054	Nikolaevskaya	Николаевская		43.531389	45.772222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	56.439811706543	FALSE											Nikolaevskaya					chec1245	#996600	#996633			no
1056	Ken'-yurt	Кень-юрт		43.544444	45.512222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	126.81143951416	FALSE											Ken'-yurt					chec1245	#996600	#996633			no
1057	Usad'ba goskhoza «mineral'nyy»	Усадьба госхоза «минеральный»		43.545966	45.326088	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	195.830490112305	FALSE											Usad'ba goskhoza «mineral'nyy»					chec1245	#996600	#996633			no
1058	Terskoe	Терское		43.551944	45.563611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	90.3102645874023	FALSE											Terskoe					chec1245	#996600	#996633			no
1059	Voskresenovskoe	Воскресенское		43.554722	46.385278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	9.61866664886475	FALSE											Voskresenovskoe					chec1245	#996600	#996633			no
1060	Oraz-aul	Ораз-аул		43.556944	45.960278	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	50.5012741088867	FALSE											Oraz-aul					chec1245	#996600	#996633			no
1061	Kalaus	Калаус		43.561111	45.098611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	223.849548339844	FALSE											Kalaus					chec1245	#996600	#996633			no
1064	Levoberezhnoe	Левобережное		43.570556	45.630556	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	68	FALSE											Levoberezhnoe					chec1245	#996600	#996633			no
1065	Karshyga-aul	Каршыга-аул		43.572778	46.17	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	22.4280433654785	FALSE											Karshyga-aul					chec1245	#996600	#996633			no
1066	Kalinovskaya	Калиновская		43.576944	45.522222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	68.4755096435547	FALSE											Kalinovskaya					chec1245	#996600	#996633			no
1067	Obil'nyy	Обильный		43.578322	45.746836	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	65.1813201904297	FALSE											Obil'nyy					chec1245	#996600	#996633			no
1068	Podgornoe	Подгорное		43.583611	45.4425	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	74.6266250610352	FALSE											Podgornoe					chec1245	#996600	#996633			no
1069	Novoe solkushino	Новое солкушино		43.587222	45.681944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	65.0895614624023	FALSE											Novoe solkushino					chec1245	#996600	#996633			no
1070	Yubileynoe	Юбилейное		43.596298	45.641154	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	65.7107925415039	FALSE											Yubileynoe					chec1245	#996600	#996633			no
1071	Novoterskoe	Новотерское		43.602222	45.589444	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	70.1017990112305	FALSE											Novoterskoe					chec1245	#996600	#996633			no
